delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
109759.0,xpressbees,cosmetics,truck,two day,north,stormy,262.71,12.77,32.06,29.63,yes,delivered,3,771.01
109760.0,dtdc,groceries,three wheeler,two day,central,cold,118.68,30.65,25.87,20.81,yes,delivered,2,594.61
109761.0,dhl,medical,cargo bike,standard,east,rainy,54.22,33.82,17.63,13.21,yes,delivered,1,431.55
109762.0,ekart,electronics,van,express,central,windy,288.88,10.35,12.77,14.64,no,delivered,4,1013.22
109763.0,delhivery,clothing,cargo bike,standard,central,windy,111.67,13.87,42.07,33.63,yes,cancelled,2,462.94
109764.0,xpressbees,electronics,three wheeler,two day,south,clear,246.04,25.41,31.42,24.28,yes,delivered,2,841.17
109765.0,dhl,electronics,van,express,west,rainy,473.29,1.72,14.85,15.49,no,delivered,4,1456.29
109766.0,amazon logistics,electronics,ev van,two day,west,clear,97.83,19.36,19.13,23.06,no,returned,1,411.18
109767.0,ekart,cosmetics,truck,same day,east,cold,324.37,36.16,6.68,5.8,yes,cancelled,1,1686.49
109768.0,delhivery,medical,ev van,express,west,clear,156.18,30.34,13.71,13.3,yes,delivered,1,836.05
109769.0,xpressbees,medical,cargo bike,express,west,clear,411.73,5.64,20.66,16.22,yes,delivered,1,1325.69
109770.0,shadowfax,food,ev van,same day,south,cold,387.44,37.06,6.3,5.24,yes,delivered,1,1800.31
109771.0,ekart,clothing,truck,express,east,windy,485.27,13.69,17.46,22.22,no,delivered,5,1839.09
109772.0,shadowfax,food,three wheeler,two day,north,foggy,441.55,33.56,29.68,14.63,yes,delivered,3,1428.74
109773.0,amazon logistics,furniture,three wheeler,two day,north,foggy,304.44,17.74,38.72,34.15,yes,returned,1,875.84
109774.0,amazon logistics,books,three wheeler,standard,east,clear,315.72,41.95,38.19,32.32,yes,returned,2,1136.1
109775.0,dtdc,furniture,three wheeler,same day,east,cold,357.28,20.68,4.04,3.26,yes,delivered,3,1603.07
109776.0,bluedart,books,bike,two day,west,windy,241.01,32.1,25.39,18.49,yes,cancelled,1,930.25
109777.0,dtdc,furniture,three wheeler,same day,central,stormy,84.17,39.39,10.43,10.67,no,delivered,5,701.87
109778.0,bluedart,food,bike,standard,central,cold,30.43,42.78,13.63,15.35,no,delivered,5,388.22
109779.0,shadowfax,food,bike,two day,north,stormy,418.2,1.19,72.0,40.54,yes,delivered,3,1137.38
109780.0,dhl,books,cargo bike,standard,central,foggy,402.36,28.57,43.08,44.35,no,delivered,4,1189.46
109781.0,amazon logistics,medical,truck,standard,central,foggy,67.37,12.77,57.73,40.38,yes,delivered,1,325.04
109782.0,amazon logistics,books,cargo bike,same day,west,rainy,110.37,15.95,3.76,2.74,yes,cancelled,2,641.5
109783.0,xpressbees,electronics,van,same day,south,rainy,123.07,21.02,14.5,11.99,yes,delivered,4,830.42
109784.0,delhivery,food,cargo bike,same day,south,clear,43.63,0.98,11.09,9.01,yes,delivered,3,304.76
109785.0,dhl,medical,ev van,same day,north,clear,405.38,0.65,7.28,5.06,yes,delivered,3,1746.79
109786.0,dtdc,clothing,ev van,express,north,rainy,41.91,15.5,36.6,22.74,yes,delivered,4,328.18
109787.0,dtdc,food,bike,same day,south,windy,415.35,19.03,8.18,5.09,yes,delivered,1,1969.35
109788.0,ekart,medical,bike,two day,central,windy,260.33,32.37,32.48,26.72,yes,delivered,2,861.68
109789.0,dhl,furniture,ev van,express,east,rainy,370.84,15.27,27.65,18.49,yes,delivered,3,1270.88
109790.0,ekart,medical,truck,express,west,clear,95.64,20.53,18.86,22.61,no,delivered,4,528.14
109791.0,xpressbees,cosmetics,cargo bike,express,east,cold,111.06,1.25,13.74,18.99,no,delivered,4,495.15
109792.0,delhivery,cosmetics,truck,two day,east,clear,205.62,31.71,46.28,37.26,yes,delivered,1,784.58
109793.0,xpressbees,clothing,three wheeler,same day,north,clear,215.22,2.12,8.24,4.82,yes,delivered,3,916.14
109794.0,amazon logistics,cosmetics,ev van,same day,east,clear,56.33,6.71,7.32,8.27,no,delivered,4,372.43
109795.0,bluedart,groceries,truck,two day,central,foggy,330.59,31.0,27.59,18.5,yes,cancelled,1,1102.11
109796.0,ecom express,clothing,ev van,standard,west,windy,410.73,29.35,14.24,14.52,no,delivered,5,1238.67
109797.0,dtdc,furniture,van,standard,south,clear,375.53,18.82,12.74,15.61,no,returned,2,1078.88
109798.0,delhivery,automobile parts,bike,same day,north,foggy,114.52,31.07,11.14,8.55,yes,returned,2,837.48
109799.0,dtdc,electronics,cargo bike,same day,west,windy,388.06,7.78,2.0,2.3,no,delivered,5,1500.87
109800.0,ecom express,automobile parts,bike,same day,central,clear,109.19,35.03,11.15,8.3,yes,delivered,1,862.39
109801.0,delhivery,cosmetics,van,standard,central,stormy,5.97,41.39,43.99,30.16,yes,delivered,4,310.26
109802.0,shadowfax,cosmetics,truck,same day,central,windy,470.89,10.95,3.51,2.67,yes,delivered,3,2000.0
109803.0,dhl,automobile parts,van,standard,central,windy,236.93,38.99,22.66,22.84,no,delivered,4,893.99
109804.0,shadowfax,automobile parts,three wheeler,same day,central,clear,5.08,26.28,14.34,9.53,yes,delivered,3,384.65
109805.0,shadowfax,medical,ev van,express,east,foggy,170.43,7.71,22.99,13.1,yes,delivered,3,661.25
109806.0,amazon logistics,automobile parts,bike,standard,central,windy,147.12,17.6,39.33,32.65,yes,delivered,2,529.51
109807.0,bluedart,food,bike,same day,central,foggy,390.23,22.87,9.75,6.92,yes,delivered,4,1776.0
109808.0,dtdc,medical,bike,two day,central,rainy,392.27,27.7,24.76,15.08,yes,delivered,3,1249.9
109809.0,ecom express,automobile parts,truck,standard,south,rainy,442.82,38.45,28.98,17.98,yes,delivered,3,1263.04
109810.0,dhl,cosmetics,truck,same day,south,rainy,460.37,39.01,9.02,5.44,yes,returned,1,1963.98
109811.0,xpressbees,automobile parts,bike,standard,east,stormy,493.15,36.16,47.52,27.55,yes,cancelled,1,1585.65
109812.0,dtdc,electronics,ev van,express,west,clear,86.98,23.98,12.87,15.0,no,delivered,4,533.9
109813.0,ekart,food,ev van,express,south,rainy,378.45,14.51,18.51,15.64,yes,delivered,2,1481.03
109814.0,delhivery,food,van,same day,south,windy,353.73,9.9,9.82,10.53,no,delivered,4,1436.3
109815.0,shadowfax,clothing,three wheeler,express,east,windy,168.73,21.22,20.61,19.35,yes,delivered,4,835.74
109816.0,ecom express,furniture,van,standard,west,foggy,179.84,31.07,36.61,29.0,yes,cancelled,2,690.14
109817.0,dhl,food,three wheeler,same day,south,windy,233.65,33.2,3.68,3.38,yes,delivered,1,1318.99
109818.0,shadowfax,groceries,cargo bike,same day,north,stormy,21.56,46.27,3.9,2.28,yes,returned,1,611.0
109819.0,shadowfax,medical,ev van,same day,north,stormy,177.06,29.98,15.58,7.79,yes,delivered,3,947.48
109820.0,bluedart,furniture,van,same day,west,clear,407.59,30.57,10.06,9.94,yes,delivered,2,1742.28
109821.0,shadowfax,clothing,ev van,express,west,rainy,427.56,44.52,20.34,13.41,yes,delivered,2,1611.14
109822.0,dhl,medical,cargo bike,standard,south,cold,152.88,48.22,11.98,12.21,no,delivered,3,765.52
109823.0,shadowfax,medical,cargo bike,two day,east,rainy,297.55,37.07,57.23,44.66,yes,delivered,3,1050.85
109824.0,ekart,food,van,standard,south,foggy,188.59,40.58,32.65,26.22,yes,delivered,4,706.71
109825.0,delhivery,groceries,ev van,standard,central,stormy,162.43,15.54,18.11,12.2,yes,cancelled,2,602.68
109826.0,delhivery,electronics,cargo bike,express,north,cold,256.85,8.62,12.27,15.94,no,delivered,4,1063.34
109827.0,ecom express,automobile parts,cargo bike,same day,central,stormy,8.73,29.85,6.48,3.85,yes,cancelled,2,409.33
109828.0,delhivery,automobile parts,truck,same day,south,cold,182.35,15.97,15.49,11.62,yes,delivered,3,866.93
109829.0,shadowfax,cosmetics,ev van,same day,east,rainy,354.56,43.76,9.0,7.52,yes,delivered,3,1660.8
109830.0,xpressbees,books,truck,two day,east,cold,80.35,42.59,42.77,36.4,yes,delivered,3,563.79
109831.0,xpressbees,cosmetics,bike,same day,west,foggy,85.08,36.81,11.49,6.48,yes,delivered,3,776.97
109832.0,delhivery,clothing,ev van,two day,central,cold,19.2,31.9,33.85,38.0,no,cancelled,2,281.69
109833.0,shadowfax,groceries,bike,two day,north,stormy,78.35,2.98,52.7,31.2,yes,delivered,3,288.5
109834.0,ecom express,food,cargo bike,same day,west,clear,374.48,37.41,16.85,10.6,yes,delivered,2,1971.32
109835.0,dhl,clothing,three wheeler,express,north,rainy,357.2,13.36,17.92,9.23,yes,returned,2,1331.71
109836.0,dhl,food,three wheeler,express,south,cold,134.89,22.48,15.58,14.45,yes,delivered,4,689.59
109837.0,shadowfax,automobile parts,cargo bike,express,central,rainy,34.53,34.28,19.79,14.67,yes,cancelled,1,466.44
109838.0,amazon logistics,electronics,bike,same day,north,windy,291.08,1.53,5.91,3.84,yes,delivered,3,1351.21
109839.0,dtdc,books,van,express,central,cold,410.2,12.94,16.24,13.67,yes,delivered,3,1394.43
109840.0,ekart,clothing,three wheeler,same day,east,windy,339.18,20.61,2.0,2.3,no,delivered,3,1483.58
109841.0,xpressbees,food,van,express,central,clear,297.08,12.14,7.57,8.63,no,delivered,4,1087.71
109842.0,bluedart,automobile parts,cargo bike,express,central,cold,30.26,31.52,25.11,21.23,yes,returned,2,378.4
109843.0,dhl,automobile parts,van,express,south,stormy,462.33,20.81,40.77,23.56,yes,delivered,4,1604.82
109844.0,ekart,automobile parts,bike,standard,west,windy,114.65,44.76,15.86,23.04,no,cancelled,1,632.75
109845.0,ekart,food,three wheeler,same day,east,cold,41.99,13.56,5.41,3.78,yes,delivered,3,398.51
109846.0,ecom express,electronics,truck,same day,south,clear,331.6,42.27,9.85,11.02,no,delivered,4,1764.91
109847.0,delhivery,books,three wheeler,standard,central,cold,393.2,10.97,39.12,29.69,yes,delivered,3,1094.86
109848.0,bluedart,books,bike,express,east,windy,122.65,3.65,26.2,22.1,yes,delivered,3,498.59
109849.0,amazon logistics,cosmetics,bike,two day,north,stormy,19.58,0.87,36.08,30.28,yes,returned,1,138.31
109850.0,xpressbees,electronics,three wheeler,standard,west,stormy,84.7,44.23,72.0,45.04,yes,returned,1,580.18
109851.0,dhl,clothing,truck,express,south,clear,353.27,28.12,18.76,23.11,no,delivered,5,1435.5
109852.0,xpressbees,groceries,cargo bike,two day,central,foggy,182.18,13.93,25.55,23.14,yes,cancelled,2,632.5
109853.0,dtdc,electronics,three wheeler,two day,west,clear,398.34,17.28,72.0,41.05,yes,delivered,1,1135.44
109854.0,dhl,books,ev van,express,west,rainy,316.48,22.47,13.72,9.25,yes,cancelled,2,1150.17
109855.0,ecom express,furniture,ev van,express,central,stormy,469.8,21.82,10.66,9.95,yes,delivered,2,1819.21
109856.0,bluedart,electronics,ev van,two day,north,foggy,48.27,39.48,17.33,19.14,no,cancelled,2,377.17
109857.0,ekart,furniture,truck,two day,east,clear,382.04,4.95,43.02,33.47,yes,delivered,1,1001.28
109858.0,dtdc,automobile parts,three wheeler,two day,south,rainy,16.41,46.78,21.29,19.59,yes,delivered,2,394.42
109859.0,delhivery,books,bike,two day,central,cold,174.03,36.79,32.98,26.04,yes,delivered,3,664.43
109860.0,xpressbees,books,cargo bike,express,south,rainy,131.31,24.54,7.3,6.75,yes,delivered,3,668.81
109861.0,xpressbees,furniture,three wheeler,express,south,rainy,70.58,41.6,16.88,12.37,yes,delivered,2,654.46
109862.0,xpressbees,automobile parts,truck,express,central,rainy,73.39,20.06,11.21,10.87,yes,returned,1,483.44
109863.0,delhivery,food,three wheeler,same day,central,cold,484.78,48.73,12.87,8.53,yes,cancelled,1,2000.0
109864.0,shadowfax,furniture,bike,two day,north,clear,310.39,41.48,33.48,17.82,yes,delivered,2,1064.02
109865.0,delhivery,medical,bike,same day,south,stormy,241.38,27.34,9.02,5.39,yes,delivered,3,1354.29
109866.0,dtdc,books,bike,same day,north,windy,76.59,14.24,6.92,6.27,yes,returned,1,564.33
109867.0,shadowfax,clothing,van,same day,north,cold,283.42,24.37,11.16,9.26,yes,delivered,2,1468.56
109868.0,dhl,medical,ev van,standard,south,clear,136.79,28.13,23.72,24.75,no,delivered,5,632.33
109869.0,amazon logistics,automobile parts,three wheeler,standard,east,clear,282.17,20.93,66.6,43.92,yes,returned,2,902.33
109870.0,xpressbees,food,three wheeler,two day,west,foggy,6.58,40.48,19.87,14.86,yes,delivered,4,295.31
109871.0,dhl,books,ev van,standard,east,cold,92.05,27.77,53.62,47.78,yes,delivered,2,481.87
109872.0,bluedart,medical,ev van,express,west,stormy,39.59,28.77,15.89,8.58,yes,delivered,1,459.23
109873.0,amazon logistics,electronics,van,express,east,stormy,401.48,13.88,20.82,18.85,yes,delivered,2,1532.18
109874.0,amazon logistics,medical,three wheeler,standard,south,cold,177.53,12.61,21.24,16.48,yes,returned,2,573.73
109875.0,xpressbees,furniture,bike,two day,north,foggy,186.37,45.33,44.64,33.81,yes,delivered,1,749.34
109876.0,shadowfax,electronics,bike,two day,south,stormy,218.02,48.44,72.0,34.4,yes,delivered,2,952.44
109877.0,dhl,furniture,cargo bike,standard,south,windy,167.79,2.48,30.16,26.76,yes,delivered,3,581.99
109878.0,bluedart,cosmetics,van,standard,east,foggy,170.79,6.97,29.45,30.53,no,delivered,5,595.06
109879.0,bluedart,groceries,bike,same day,south,foggy,144.08,4.91,16.51,11.5,yes,delivered,4,723.45
109880.0,amazon logistics,clothing,three wheeler,standard,north,cold,484.58,11.64,57.75,36.79,yes,returned,1,1412.78
109881.0,dhl,clothing,truck,express,central,stormy,483.73,30.04,30.84,22.69,yes,delivered,3,1709.2
109882.0,bluedart,groceries,bike,two day,west,foggy,356.28,25.5,64.85,44.31,yes,delivered,3,1039.27
109883.0,shadowfax,electronics,three wheeler,standard,central,windy,449.88,11.47,20.59,12.95,yes,cancelled,2,1345.58
109884.0,dhl,groceries,van,express,north,foggy,252.01,33.68,9.52,7.41,yes,delivered,2,1180.36
109885.0,ekart,furniture,cargo bike,standard,central,clear,143.92,16.62,35.52,36.13,no,delivered,4,507.71
109886.0,amazon logistics,clothing,van,two day,east,clear,494.73,41.35,32.08,43.37,no,cancelled,2,1442.26
109887.0,amazon logistics,groceries,three wheeler,two day,west,windy,282.35,36.79,56.36,45.52,yes,delivered,2,933.47
109888.0,amazon logistics,medical,cargo bike,same day,east,rainy,249.53,42.86,15.04,9.13,yes,delivered,2,1386.37
109889.0,bluedart,furniture,bike,standard,west,stormy,304.54,32.95,19.92,13.91,yes,delivered,2,1055.65
109890.0,dhl,books,bike,express,west,rainy,478.74,29.94,34.63,20.88,yes,delivered,3,1928.83
109891.0,ekart,cosmetics,ev van,same day,central,cold,94.16,28.15,5.85,5.91,no,returned,2,722.43
109892.0,ekart,groceries,cargo bike,standard,north,windy,402.42,36.19,34.82,27.07,yes,delivered,2,1276.39
109893.0,bluedart,clothing,bike,standard,west,rainy,452.44,20.45,51.72,42.16,yes,delivered,3,1232.93
109894.0,dhl,electronics,cargo bike,two day,east,rainy,217.59,23.77,46.84,37.88,yes,delivered,3,798.84
109895.0,delhivery,books,cargo bike,two day,central,cold,308.37,45.77,19.89,22.34,no,delivered,4,1102.27
109896.0,shadowfax,electronics,cargo bike,two day,central,foggy,44.43,7.81,28.71,27.06,yes,cancelled,1,244.16
109897.0,ecom express,cosmetics,van,express,south,windy,437.07,9.29,23.92,16.71,yes,cancelled,2,1473.85
109898.0,dtdc,groceries,ev van,express,south,foggy,435.51,20.86,23.34,14.34,yes,delivered,3,1618.07
109899.0,shadowfax,books,bike,same day,east,rainy,188.21,15.73,14.0,11.07,yes,delivered,1,1035.47
109900.0,dhl,cosmetics,bike,same day,south,cold,114.1,25.88,12.19,11.69,yes,delivered,2,784.75
109901.0,amazon logistics,food,three wheeler,two day,west,clear,485.8,40.44,18.76,15.95,yes,returned,1,1389.14
109902.0,dhl,automobile parts,van,standard,west,foggy,11.39,13.25,29.05,17.4,yes,returned,1,208.91
109903.0,bluedart,clothing,bike,standard,north,foggy,115.98,44.97,29.93,21.57,yes,returned,1,663.65
109904.0,ecom express,automobile parts,ev van,express,south,foggy,39.3,36.79,27.12,19.87,yes,delivered,4,456.48
109905.0,dtdc,furniture,ev van,standard,west,foggy,149.04,42.42,28.78,18.18,yes,delivered,4,671.91
109906.0,shadowfax,food,ev van,standard,west,clear,37.6,1.75,43.58,40.91,yes,returned,1,199.0
109907.0,xpressbees,furniture,bike,express,north,foggy,182.93,6.03,18.16,19.32,no,delivered,4,779.79
109908.0,shadowfax,automobile parts,van,two day,east,windy,465.57,30.21,31.26,28.81,yes,delivered,3,1374.45
109909.0,ekart,electronics,ev van,express,south,clear,465.98,41.07,18.79,14.6,yes,cancelled,2,1945.24
109910.0,ekart,books,bike,express,west,windy,29.97,44.98,18.89,17.25,yes,delivered,3,485.59
109911.0,delhivery,groceries,truck,standard,central,windy,54.96,44.85,16.36,17.97,no,returned,1,459.89
109912.0,delhivery,furniture,ev van,same day,west,rainy,368.49,19.16,9.0,6.36,yes,delivered,1,1515.25
109913.0,delhivery,furniture,van,express,central,rainy,84.12,21.42,34.13,23.39,yes,delivered,3,515.14
109914.0,dhl,automobile parts,three wheeler,same day,west,windy,207.17,6.69,10.4,10.71,no,delivered,5,888.71
109915.0,bluedart,cosmetics,bike,same day,east,cold,349.92,27.99,15.68,8.64,yes,delivered,4,1696.63
109916.0,xpressbees,medical,cargo bike,standard,east,rainy,263.28,43.22,44.84,38.59,yes,cancelled,1,1006.33
109917.0,delhivery,groceries,ev van,two day,central,windy,264.71,38.19,22.64,28.91,no,returned,2,938.52
109918.0,bluedart,food,van,same day,north,clear,231.13,4.18,10.82,9.25,yes,delivered,2,1093.41
109919.0,dhl,medical,bike,express,east,foggy,361.91,24.28,22.58,10.3,yes,delivered,2,1498.0
109920.0,dtdc,food,bike,standard,south,clear,20.55,42.67,47.85,41.13,yes,delivered,4,374.37
109921.0,dtdc,cosmetics,cargo bike,standard,north,foggy,100.12,31.73,67.78,46.01,yes,delivered,3,519.71
109922.0,shadowfax,food,truck,same day,west,rainy,390.26,33.99,13.33,8.24,yes,cancelled,2,1839.77
109923.0,bluedart,furniture,truck,two day,north,windy,410.13,12.27,50.47,40.8,yes,delivered,2,1075.94
109924.0,bluedart,automobile parts,truck,standard,west,stormy,71.42,49.13,32.63,29.56,yes,delivered,3,558.74
109925.0,dhl,books,van,standard,south,stormy,419.01,40.59,55.12,36.76,yes,delivered,2,1286.4
109926.0,ekart,electronics,van,express,north,foggy,157.69,3.24,11.13,10.09,yes,returned,2,648.39
109927.0,shadowfax,electronics,bike,express,east,stormy,422.66,8.6,40.49,20.02,yes,cancelled,2,1475.04
109928.0,ecom express,electronics,bike,two day,west,foggy,25.0,36.91,19.77,17.84,yes,delivered,3,313.17
109929.0,bluedart,groceries,bike,express,central,clear,479.18,11.55,25.02,18.35,yes,delivered,2,1708.57
109930.0,shadowfax,furniture,three wheeler,standard,south,stormy,310.7,5.45,26.05,15.67,yes,delivered,2,973.8
109931.0,amazon logistics,books,cargo bike,standard,north,stormy,124.7,37.53,32.91,32.4,yes,cancelled,2,616.37
109932.0,dtdc,food,cargo bike,standard,east,cold,205.33,9.7,36.82,40.32,no,delivered,4,633.3
109933.0,delhivery,books,bike,express,central,foggy,105.04,36.82,7.63,7.11,yes,delivered,2,674.88
109934.0,delhivery,electronics,cargo bike,same day,north,cold,449.55,3.26,7.46,7.12,yes,delivered,3,1687.51
109935.0,ekart,automobile parts,three wheeler,same day,west,stormy,175.09,45.77,16.34,11.33,yes,delivered,1,1088.04
109936.0,xpressbees,furniture,van,same day,north,clear,50.37,29.77,7.05,6.94,yes,delivered,2,585.74
109937.0,amazon logistics,books,van,same day,central,stormy,79.41,26.75,10.88,9.48,yes,delivered,2,584.38
109938.0,ecom express,electronics,cargo bike,two day,east,clear,228.05,2.54,19.01,17.4,yes,delivered,1,747.17
109939.0,amazon logistics,automobile parts,cargo bike,express,west,stormy,59.69,48.07,17.89,17.28,yes,delivered,4,594.03
109940.0,delhivery,automobile parts,truck,express,central,windy,185.3,17.91,12.74,15.94,no,delivered,5,780.17
109941.0,xpressbees,electronics,van,same day,north,rainy,376.4,17.8,9.97,9.02,yes,delivered,2,1583.71
109942.0,shadowfax,automobile parts,ev van,standard,west,foggy,390.42,33.63,23.48,21.05,yes,delivered,3,1205.88
109943.0,bluedart,medical,ev van,standard,south,windy,30.45,31.34,31.01,28.92,yes,delivered,1,344.6
109944.0,delhivery,food,ev van,standard,central,windy,128.65,36.63,28.38,32.55,no,cancelled,2,623.75
109945.0,ecom express,cosmetics,cargo bike,standard,west,stormy,58.35,46.01,37.11,18.59,yes,delivered,3,502.21
109946.0,delhivery,cosmetics,three wheeler,express,central,cold,138.71,42.24,24.55,22.55,yes,returned,2,769.69
109947.0,ekart,clothing,bike,express,central,stormy,389.57,5.4,39.02,16.72,yes,cancelled,2,1332.79
109948.0,ecom express,furniture,ev van,express,south,clear,77.28,5.98,24.05,22.11,yes,returned,2,408.43
109949.0,ecom express,clothing,van,express,south,rainy,74.91,1.2,20.51,10.75,yes,delivered,1,400.82
109950.0,shadowfax,groceries,three wheeler,two day,central,windy,56.52,47.83,22.15,23.02,no,cancelled,1,490.36
109951.0,delhivery,clothing,three wheeler,two day,south,rainy,464.82,33.58,54.14,36.97,yes,delivered,2,1502.93
109952.0,ekart,clothing,cargo bike,standard,central,clear,358.77,10.63,33.32,40.67,no,delivered,4,961.18
109953.0,delhivery,clothing,truck,same day,central,windy,156.53,42.57,7.39,8.87,no,cancelled,2,1063.57
109954.0,shadowfax,groceries,three wheeler,express,west,stormy,321.86,22.81,23.98,10.89,yes,returned,1,1275.54
109955.0,dtdc,clothing,three wheeler,same day,central,cold,460.96,15.38,5.84,3.48,yes,delivered,1,2000.0
109956.0,delhivery,medical,bike,standard,central,clear,318.85,35.04,45.49,27.37,yes,delivered,1,1012.97
109957.0,amazon logistics,electronics,three wheeler,standard,central,rainy,15.19,41.49,44.23,41.01,yes,returned,2,346.86
109958.0,shadowfax,medical,cargo bike,same day,south,rainy,330.37,45.06,9.1,5.98,yes,delivered,3,1856.42
109959.0,dhl,automobile parts,van,standard,north,stormy,256.35,41.97,62.97,38.51,yes,returned,1,972.44
109960.0,dhl,clothing,cargo bike,same day,central,clear,184.99,2.35,10.79,7.44,yes,delivered,2,871.54
109961.0,dtdc,groceries,truck,same day,north,clear,166.19,48.85,9.0,11.73,no,returned,1,1189.9
109962.0,ekart,food,cargo bike,two day,east,cold,422.59,35.56,43.26,35.56,yes,cancelled,2,1380.18
109963.0,bluedart,electronics,bike,standard,central,stormy,237.14,18.26,36.13,16.36,yes,delivered,3,850.45
109964.0,bluedart,furniture,ev van,same day,west,rainy,223.82,12.31,4.99,3.66,yes,delivered,2,1162.87
109965.0,dhl,food,ev van,standard,east,foggy,383.62,43.23,27.23,25.19,yes,delivered,2,1288.79
109966.0,shadowfax,automobile parts,cargo bike,same day,central,rainy,90.06,23.39,13.49,7.07,yes,delivered,3,698.03
109967.0,ecom express,furniture,cargo bike,two day,south,rainy,176.46,45.26,58.61,36.6,yes,delivered,4,754.2
109968.0,xpressbees,automobile parts,cargo bike,standard,south,cold,399.63,35.58,16.61,14.04,yes,delivered,3,1208.87
109969.0,ekart,automobile parts,three wheeler,express,north,stormy,139.84,7.61,25.76,17.11,yes,delivered,2,593.81
109970.0,shadowfax,automobile parts,ev van,two day,south,cold,43.94,16.16,21.26,16.87,yes,delivered,1,262.65
109971.0,bluedart,books,ev van,express,north,windy,64.16,34.08,13.26,13.01,yes,delivered,3,506.41
109972.0,ekart,books,three wheeler,same day,north,windy,36.5,49.37,4.91,3.8,yes,delivered,3,648.25
109973.0,ecom express,furniture,truck,same day,west,clear,230.82,47.77,4.1,3.94,yes,delivered,2,1291.21
109974.0,xpressbees,automobile parts,ev van,express,central,clear,423.39,5.36,14.71,11.65,yes,delivered,3,1490.66
109975.0,xpressbees,groceries,cargo bike,same day,central,foggy,288.64,36.18,4.78,4.16,yes,delivered,3,1545.14
109976.0,xpressbees,books,van,express,central,clear,267.14,12.05,16.62,19.92,no,delivered,3,1125.67
109977.0,dtdc,books,truck,express,south,windy,281.8,20.83,21.01,17.9,yes,delivered,1,1092.58
109978.0,xpressbees,automobile parts,cargo bike,express,south,clear,127.58,27.96,15.13,11.1,yes,delivered,2,658.28
109979.0,xpressbees,automobile parts,cargo bike,two day,east,cold,393.31,16.49,17.69,15.11,yes,delivered,1,1179.06
109980.0,dtdc,food,cargo bike,standard,central,stormy,89.35,9.65,37.56,29.03,yes,delivered,1,367.19
109981.0,shadowfax,books,van,standard,west,windy,304.79,21.26,70.02,47.31,yes,delivered,2,1000.28
109982.0,shadowfax,books,ev van,express,east,foggy,323.08,23.98,16.17,15.1,yes,delivered,4,1185.79
109983.0,ekart,automobile parts,bike,same day,west,windy,167.06,49.9,13.5,9.81,yes,delivered,2,1219.07
109984.0,dhl,food,van,express,south,windy,21.72,46.25,7.41,6.26,yes,delivered,4,511.16
109985.0,dhl,food,three wheeler,two day,central,rainy,434.44,25.29,72.0,46.88,yes,cancelled,2,1375.81
109986.0,xpressbees,groceries,truck,express,central,stormy,210.95,21.77,31.07,22.68,yes,delivered,3,981.63
109987.0,shadowfax,clothing,bike,standard,south,clear,149.9,22.52,31.39,36.97,no,delivered,5,604.23
109988.0,dtdc,electronics,truck,standard,west,clear,179.35,16.21,36.85,34.69,yes,delivered,1,645.76
109989.0,amazon logistics,automobile parts,bike,standard,north,clear,469.04,30.66,25.52,20.35,yes,delivered,2,1532.27
109990.0,bluedart,furniture,three wheeler,same day,south,stormy,232.56,46.19,9.61,5.99,yes,cancelled,2,1414.48
109991.0,delhivery,groceries,cargo bike,same day,south,cold,110.93,43.81,8.01,6.1,yes,delivered,3,886.12
109992.0,dtdc,cosmetics,ev van,standard,west,stormy,144.54,17.78,72.0,46.4,yes,delivered,2,529.58
109993.0,shadowfax,food,ev van,express,central,windy,299.71,11.53,15.46,15.79,no,delivered,5,1064.75
109994.0,dtdc,furniture,bike,standard,north,clear,255.67,34.53,31.25,21.29,yes,delivered,1,894.62
109995.0,bluedart,groceries,three wheeler,standard,west,stormy,440.1,42.94,68.91,34.53,yes,delivered,3,1443.88
109996.0,shadowfax,furniture,cargo bike,same day,north,windy,375.58,49.76,5.51,4.93,yes,delivered,4,1768.77
109997.0,amazon logistics,electronics,van,two day,east,windy,94.84,23.43,17.2,16.46,yes,delivered,4,450.29
109998.0,ekart,electronics,truck,standard,south,cold,154.72,49.29,12.42,15.85,no,delivered,5,669.78
109999.0,shadowfax,cosmetics,bike,two day,west,rainy,129.09,0.92,34.79,26.38,yes,returned,1,410.91
110000.0,shadowfax,food,three wheeler,same day,north,rainy,232.85,15.48,14.07,6.28,yes,delivered,1,1223.06
110001.0,amazon logistics,groceries,three wheeler,express,east,foggy,423.34,44.78,24.17,20.22,yes,delivered,3,1857.25
110002.0,amazon logistics,groceries,bike,same day,west,stormy,239.42,2.32,20.73,9.85,yes,delivered,1,979.0
110003.0,ekart,medical,ev van,same day,north,foggy,429.42,11.53,13.71,8.59,yes,delivered,4,1706.77
110004.0,ekart,clothing,van,same day,west,foggy,289.93,3.08,7.68,5.39,yes,delivered,3,1217.46
110005.0,delhivery,books,truck,express,south,rainy,190.69,32.49,15.44,10.44,yes,delivered,2,867.64
110006.0,xpressbees,furniture,van,two day,central,clear,214.43,42.64,22.57,22.72,no,delivered,5,769.16
110007.0,ekart,groceries,ev van,standard,north,foggy,469.19,40.01,35.82,41.62,no,delivered,5,1578.62
